"story_id","question_id","language_code","cefr_level","prompt","choices_json","correct_index","correct_answer","explanation","canonical_url","license"
"it-la-colazione-da-marta","q3","it","A1","What happens differently today?","[""Marco orders a tea"",""Marta picks a brioche with jam by mistake"",""The bar is closed"",""Marta isn't working""]","1","Marta picks a brioche with jam by mistake","Marta is very busy and by mistake picks a brioche with jam.","https://melolingua.com/learn-italian/a1-stories/la-colazione-da-marta","CC BY-NC 4.0"
"it-la-colazione-da-marta","q4","it","A1","How does Marco react when he discovers the mistake?","[""He gets angry"",""He smiles and says it's good"",""He leaves the bar"",""He doesn't eat anything""]","1","He smiles and says it's good","Marco smiles and thinks: ""The apricot jam is warm and sweet. How good!""","https://melolingua.com/learn-italian/a1-stories/la-colazione-da-marta","CC BY-NC 4.0"
"it-la-colazione-da-marta","q5","it","A1","What flavor of jam is in the brioche?","[""Strawberry"",""Apricot"",""Cherry"",""Fig""]","1","Apricot","The jam is apricot, warm and sweet.","https://melolingua.com/learn-italian/a1-stories/la-colazione-da-marta","CC BY-NC 4.0"
"it-la-gita-al-mercato","q1","it","A1","Where do Sofia and her family go on Saturday morning?","[""To the park"",""To the market"",""To the cinema"",""To the beach""]","1","To the market","Sofia goes to the market with her mom and brother Luca every Saturday morning.","https://melolingua.com/learn-italian/a1-stories/la-gita-al-mercato","CC BY-NC 4.0"
"it-la-gita-al-mercato","q2","it","A1","What does Sofia have in her hand?","[""A book"",""A shopping list"",""A toy"",""A map""]","1","A shopping list","Sofia has a shopping list a meter long, full of colorful drawings.","https://melolingua.com/learn-italian/a1-stories/la-gita-al-mercato","CC BY-NC 4.0"
"it-la-gita-al-mercato","q3","it","A1","What does Luca want to see first?","[""The flowers"",""The fish"",""The books"",""The toys""]","1","The fish","Luca pulls mom's shirt and says: ""Mom, I want to see the fish!""","https://melolingua.com/learn-italian/a1-stories/la-gita-al-mercato","CC BY-NC 4.0"
"it-la-gita-al-mercato","q4","it","A1","How much does a kilo of apples cost for Luca?","[""Two euros"",""One euro and fifty"",""One euro"",""Three euros""]","1","One euro and fifty","The seller says: ""For you, one euro and fifty!""","https://melolingua.com/learn-italian/a1-stories/la-gita-al-mercato","CC BY-NC 4.0"
"it-la-gita-al-mercato","q5","it","A1","What does Luca choose for after lunch?","[""A cake"",""A watermelon"",""An ice cream"",""A pizza""]","1","A watermelon","Luca chooses a huge watermelon for after lunch.","https://melolingua.com/learn-italian/a1-stories/la-gita-al-mercato","CC BY-NC 4.0"
"it-la-pizzeria-di-quartiere","q1","it","A1","What pizza does Claudia suggest for Matteo?","[""Margherita as usual"",""Empty pizza with only ice"",""Hot pepper gelato""]","0","Margherita as usual","Claudia suggests the Margherita pizza, which is a common and simple choice, perfect for those who love classic flavors.","https://melolingua.com/learn-italian/a1-stories/la-pizzeria-di-quartiere","CC BY-NC 4.0"
"it-la-pizzeria-di-quartiere","q2","it","A1","What extra does Matteo ask for today?","[""A bit more fresh basil on the edge"",""Less mozzarella without any real reason"",""Only hot milk in a strange improbable tomato""]","0","A bit more fresh basil on the edge","Matteo asks for more fresh basil because he learned the word in class, showing his interest in the language.","https://melolingua.com/learn-italian/a1-stories/la-pizzeria-di-quartiere","CC BY-NC 4.0"
"it-la-pizzeria-di-quartiere","q3","it","A1","How does Matteo return home?","[""With a warm box after paying at the register"",""Without pizza that exists on the moon"",""Running without stopping without possible feet""]","0","With a warm box after paying at the register","Matteo returns home with a warm box, enjoying the aroma of the freshly baked pizza.","https://melolingua.com/learn-italian/a1-stories/la-pizzeria-di-quartiere","CC BY-NC 4.0"
"it-una-domenica-al-parco","q1","it","A1","What does Giulia bring when she goes to the park?","[""A canvas tote bag and a slim book"",""A bicycle without lights"",""Only binoculars for the mountains""]","0","A canvas tote bag and a slim book","Giulia brings a canvas tote bag and a slim book, elements that suggest a relaxing day at the park.","https://melolingua.com/learn-italian/a1-stories/una-domenica-al-parco","CC BY-NC 4.0"
"it-una-domenica-al-parco","q2","it","A1","Where does Giulia sit?","[""On a free bench next to the pond"",""Under the stage of a huge concert"",""Inside a closed shoe store""]","0","On a free bench next to the pond","Giulia sits on a bench next to the pond, a peaceful place to observe nature.","https://melolingua.com/learn-italian/a1-stories/una-domenica-al-parco","CC BY-NC 4.0"
"it-una-domenica-al-parco","q3","it","A1","What does she prefer today over long reading?","[""Watching the leaves and taking her time"",""Reading the whole book in one hour"",""Buying lemon gelato for the swans""]","0","Watching the leaves and taking her time","Today Giulia prefers watching the leaves and enjoying the moment, rather than reading intensely.","https://melolingua.com/learn-italian/a1-stories/una-domenica-al-parco","CC BY-NC 4.0"
"it-una-passeggiata-a-roma","q1","it","A1","What does Anna want to see in Rome?","[""The Colosseum"",""The Trevi Fountain"",""The Vatican"",""The station""]","1","The Trevi Fountain","Anna wants to see the Trevi Fountain, one of the most famous monuments in Rome.","https://melolingua.com/learn-italian/a1-stories/una-passeggiata-a-roma","CC BY-NC 4.0"
"it-una-passeggiata-a-roma","q2","it","A1","Why can't Anna find the fountain?","[""She doesn't have a map"",""The streets are narrow and she doesn't understand the map well"",""The fountain is closed"",""She doesn't want to walk""]","1","The streets are narrow and she doesn't understand the map well","The streets are narrow and full of people. Anna looks at the map but doesn't understand it well.","https://melolingua.com/learn-italian/a1-stories/una-passeggiata-a-roma","CC BY-NC 4.0"
"it-una-passeggiata-a-roma","q3","it","A1","Who helps Anna?","[""A police officer"",""A local guide"",""A taxi driver"",""A child""]","1","A local guide","A local guide smiles and asks: ""Do you need help?""","https://melolingua.com/learn-italian/a1-stories/una-passeggiata-a-roma","CC BY-NC 4.0"
"it-una-passeggiata-a-roma","q4","it","A1","What does the guide do before giving directions?","[""Calls a taxi"",""Shows a beautiful square"",""Buys a gelato"",""Reads the map""]","1","Shows a beautiful square","The guide says: ""First, though, look at this beautiful square with an ancient fountain.""","https://melolingua.com/learn-italian/a1-stories/una-passeggiata-a-roma","CC BY-NC 4.0"
"it-una-passeggiata-a-roma","q5","it","A1","What does Anna think at the end of the story?","[""The map is wrong"",""Getting lost is sometimes nice"",""Rome is too big"",""She needs to buy a new map""]","1","Getting lost is sometimes nice","Anna thinks: ""I got lost, but I saw beautiful things. Sometimes getting lost is nice!""","https://melolingua.com/learn-italian/a1-stories/una-passeggiata-a-roma","CC BY-NC 4.0"
"it-cena-alla-pizzeria","q1","it","A2","What does Marco ask for on the phone?","[""If he can reserve a quiet table near the window"",""If the pizzeria only sells artisanal gelato"",""If he should bring his home oven""]","0","If he can reserve a quiet table near the window","Marco wants a quiet table near the window, showing his desire for a relaxing experience.","https://melolingua.com/learn-italian/a2-stories/cena-alla-pizzeria","CC BY-NC 4.0"
"it-cena-alla-pizzeria","q2","it","A2","What do they order to drink at the start?","[""Still water and a small beer to share"",""Only scalding hot industrial lemon juice"",""Nothing because they already drank the sea""]","0","Still water and a small beer to share","They order still water and a small beer, a classic choice to accompany pizza.","https://melolingua.com/learn-italian/a2-stories/cena-alla-pizzeria","CC BY-NC 4.0"
"it-cena-alla-pizzeria","q3","it","A2","How do they eat the pizza when it arrives?","[""They cut it in half and enjoy it without looking at their phones"",""They throw it out the window for an aerodynamic test"",""They swap it for an empty menu""]","0","They cut it in half and enjoy it without looking at their phones","They appreciate the pizza without distractions, showing a moment of connection and simple pleasure.","https://melolingua.com/learn-italian/a2-stories/cena-alla-pizzeria","CC BY-NC 4.0"
"it-cena-alla-pizzeria","q4","it","A2","Sfida: Perché Marco preferisce un tavolo vicino alla finestra?","[""Per ascoltare musica dalla strada"",""Per un'esperienza più rilassante e piacevole"",""Per vedere il forno a legna""]","1","Per un'esperienza più rilassante e piacevole","Marco desidera un tavolo tranquillo per godersi la cena in un'atmosfera rilassante.","https://melolingua.com/learn-italian/a2-stories/cena-alla-pizzeria","CC BY-NC 4.0"
"it-domenica-al-parco","q1","it","A2","What do Matteo and Lucia do at the start of their walk?","[""They take their dog Leo to the park while the air is still fresh"",""They buy new headphones at the drink kiosk"",""They jump into the pond with mountain boots""]","0","They take their dog Leo to the park while the air is still fresh","Matteo and Lucia start their day by taking their dog Leo to the park, enjoying the fresh morning air.","https://melolingua.com/learn-italian/a2-stories/domenica-al-parco","CC BY-NC 4.0"
"it-domenica-al-parco","q2","it","A2","Where do they sit to eat the apple?","[""On a dark wooden bench"",""On the roof of the kiosk bar"",""Under the band stage""]","0","On a dark wooden bench","They sit on a dark wooden bench, a perfect place to relax and enjoy the apple.","https://melolingua.com/learn-italian/a2-stories/domenica-al-parco","CC BY-NC 4.0"
"it-domenica-al-parco","q3","it","A2","What do they decide before going home?","[""To organize a picnic the following Sunday if the weather holds"",""To buy another dog with the same name"",""To close the park for a whole year""]","0","To organize a picnic the following Sunday if the weather holds","Before going home, they decide to organize a picnic the following Sunday, hoping for good weather.","https://melolingua.com/learn-italian/a2-stories/domenica-al-parco","CC BY-NC 4.0"
"it-domenica-al-parco","q4","it","A2","Sfida: Perché il picnic è programmato per domenica e non subito?","[""Perché il parco è chiuso oggi"",""Perché aspettano che il tempo sia bello e stabile"",""Perché Matteo ha paura dei cani""]","1","Perché aspettano che il tempo sia bello e stabile","Discutono di organizzare un picnic la domenica successiva 'se il tempo meteorologico resta stabile e gentile', quindi aspettano condizioni favorevoli.","https://melolingua.com/learn-italian/a2-stories/domenica-al-parco","CC BY-NC 4.0"
"it-il-colloquio-di-lavoro","q1","it","A2","What does Elena bring to the interview?","[""An updated résumé and a light tablet"",""Only a swimsuit"",""An electric guitar without an amplifier""]","0","An updated résumé and a light tablet","Elena arrives at the interview with an updated résumé and a light tablet, essential tools for a professional meeting.","https://melolingua.com/learn-italian/a2-stories/il-colloquio-di-lavoro","CC BY-NC 4.0"
